Date;Close;Volume;Dividends
2024-06-05 00:00:00-0300;315.5799865722656;144749;0.0
2024-06-06 00:00:00-0300;312.8999938964844;96964;0.0
2024-06-07 00:00:00-0300;317.0299987792969;152545;0.0
2024-06-10 00:00:00-0300;320.0;109838;0.0
2024-06-11 00:00:00-0300;320.5199890136719;165207;0.0
2024-06-12 00:00:00-0300;326.0;454013;0.0
2024-06-13 00:00:00-0300;324.70001220703125;209503;0.0
2024-06-14 00:00:00-0300;325.3800048828125;105553;0.0
2024-06-17 00:00:00-0300;330.1000061035156;278068;0.0
2024-06-18 00:00:00-0300;331.92999267578125;166989;0.0
2024-06-19 00:00:00-0300;332.75;147579;0.0
2024-06-20 00:00:00-0300;332.67999267578125;156947;0.0
2024-06-21 00:00:00-0300;330.8500061035156;378907;0.0
2024-06-24 00:00:00-0300;327.0;193386;0.0
2024-06-25 00:00:00-0300;332.0;90481;0.0
2024-06-26 00:00:00-0300;336.1600036621094;289127;0.0
2024-06-27 00:00:00-0300;336.25;86214;0.0
2024-06-28 00:00:00-0300;339.8299865722656;132324;0.0
2024-07-01 00:00:00-0300;344.8999938964844;148415;0.0
2024-07-02 00:00:00-0300;347.010009765625;164101;0.0
2024-07-03 00:00:00-0300;342.0;289119;0.0
2024-07-04 00:00:00-0300;337.9200134277344;82264;0.0
2024-07-05 00:00:00-0300;338.510009765625;186398;0.0
2024-07-08 00:00:00-0300;339.6700134277344;126029;0.0
2024-07-09 00:00:00-0300;336.2200012207031;104338;0.0
2024-07-10 00:00:00-0300;339.6499938964844;216215;0.0
2024-07-11 00:00:00-0300;338.5;188912;0.0
2024-07-12 00:00:00-0300;339.8699951171875;124638;0.0
2024-07-15 00:00:00-0300;341.44000244140625;179118;0.0
2024-07-16 00:00:00-0300;342.760009765625;105502;0.0
2024-07-17 00:00:00-0300;341.29998779296875;280389;0.0
2024-07-18 00:00:00-0300;344.8999938964844;241950;0.0
2024-07-19 00:00:00-0300;343.760009765625;92726;0.0
2024-07-22 00:00:00-0300;345.2699890136719;98288;0.0
2024-07-23 00:00:00-0300;345.5;106803;0.0
