Date;Close;Volume;Dividends
2024-06-05 00:00:00-0300;41.11491775512695;9943800;0.0
2024-06-06 00:00:00-0300;41.76480484008789;8681900;0.0
2024-06-07 00:00:00-0300;40.85687255859375;5530900;0.0
2024-06-10 00:00:00-0300;40.00628662109375;4533800;0.0
2024-06-11 00:00:00-0300;39.71001434326172;7179400;0.0
2024-06-12 00:00:00-0300;39.203487396240234;11882200;0.0
2024-06-13 00:00:00-0300;38.40068054199219;9478500;0.0
2024-06-14 00:00:00-0300;38.63005065917969;8598600;0.0
2024-06-17 00:00:00-0300;37.65522384643555;8040300;0.0
2024-06-18 00:00:00-0300;37.416297912597656;6677900;0.0
2024-06-19 00:00:00-0300;38.15774154663086;4652190;0.0
2024-06-20 00:00:00-0300;37.79533386230469;9182022;0.0
2024-06-21 00:00:00-0300;39.769508361816406;14774792;0.0
2024-06-24 00:00:00-0300;40.2272834777832;8690187;0.0
2024-06-25 00:00:00-0300;40.27496337890625;11211593;0.0
2024-06-26 00:00:00-0300;40.437095642089844;12490885;0.0
2024-06-27 00:00:00-0300;41.34130859375;11556700;0.397984
2024-06-28 00:00:00-0300;40.521236419677734;10629700;0.0
2024-07-01 00:00:00-0300;40.29933547973633;9860900;0.0
2024-07-02 00:00:00-0300;40.2318000793457;7536200;0.0
2024-07-03 00:00:00-0300;40.665958404541016;6503500;0.0
2024-07-04 00:00:00-0300;42.06489944458008;10443600;0.0
2024-07-05 00:00:00-0300;42.199974060058594;7454700;0.0
2024-07-08 00:00:00-0300;42.103492736816406;3866900;0.0
2024-07-09 00:00:00-0300;42.85602569580078;5540200;0.0
2024-07-10 00:00:00-0300;43.65680694580078;8892700;0.0
2024-07-11 00:00:00-0300;44.95927429199219;8646500;0.0
2024-07-12 00:00:00-0300;45.05575942993164;12341200;0.0
2024-07-15 00:00:00-0300;44.804908752441406;6189100;0.0
2024-07-16 00:00:00-0300;44.245330810546875;3308300;0.0
2024-07-17 00:00:00-0300;43.541038513183594;4662200;0.0
2024-07-18 00:00:00-0300;41.93947982788086;9506300;0.0
2024-07-19 00:00:00-0300;41.881591796875;6212600;0.0
2024-07-22 00:00:00-0300;41.43778991699219;7415700;0.0
2024-07-23 00:00:00-0300;41.8526496887207;13656800;0.0
2024-07-24 00:00:00-0300;41.77546310424805;6560200;0.0
2024-07-25 00:00:00-0300;41.54391860961914;9905700;0.0
2024-07-26 00:00:00-0300;42.38328552246094;6019600;0.0
2024-07-29 00:00:00-0300;41.10011291503906;5681300;0.0
2024-07-30 00:00:00-0300;40.55982971191406;6178400;0.0
2024-07-31 00:00:00-0300;42.286808013916016;10333300;0.0
2024-08-01 00:00:00-0300;42.219268798828125;7352800;0.0
2024-08-02 00:00:00-0300;43.492794036865234;10079100;0.0
2024-08-05 00:00:00-0300;42.3929328918457;9432200;0.0
2024-08-06 00:00:00-0300;42.971805572509766;8317800;0.0
2024-08-07 00:00:00-0300;46.84061813354492;22910600;0.0
2024-08-08 00:00:00-0300;46.76344299316406;11639400;0.0
2024-08-09 00:00:00-0300;47.13005828857422;5876700;0.0
2024-08-12 00:00:00-0300;47.487030029296875;11962400;0.0
2024-08-13 00:00:00-0300;46.406463623046875;10930000;0.0
2024-08-14 00:00:00-0300;38.591651916503906;83137200;0.0
2024-08-15 00:00:00-0300;37.819820404052734;28346900;0.0
2024-08-16 00:00:00-0300;41.10011291503906;33435300;0.0
