Date;Close;Volume;Dividends
2024-06-05 00:00:00-0300;40.13999938964844;13699900;0.0
2024-06-06 00:00:00-0300;40.16999816894531;8591100;0.0
2024-06-07 00:00:00-0300;39.91999816894531;9651400;0.0
2024-06-10 00:00:00-0300;40.79999923706055;11133800;0.0
2024-06-11 00:00:00-0300;42.54999923706055;13477900;0.0
2024-06-12 00:00:00-0300;42.689998626708984;16507900;0.0
2024-06-13 00:00:00-0300;41.86000061035156;9593000;0.0
2024-06-14 00:00:00-0300;42.0099983215332;8682700;0.0
2024-06-17 00:00:00-0300;41.720001220703125;7714000;0.0
2024-06-18 00:00:00-0300;41.25;12046100;0.0
2024-06-19 00:00:00-0300;41.310001373291016;5743300;0.0
2024-06-20 00:00:00-0300;40.95000076293945;5779500;0.0
2024-06-21 00:00:00-0300;41.33000183105469;13309300;0.0
2024-06-24 00:00:00-0300;42.08000183105469;5056700;0.0
2024-06-25 00:00:00-0300;42.02000045776367;4274000;0.0
2024-06-26 00:00:00-0300;43.02000045776367;9320800;0.0
2024-06-27 00:00:00-0300;43.18000030517578;7716400;0.0
2024-06-28 00:00:00-0300;43.7599983215332;7321400;0.0
2024-07-01 00:00:00-0300;45.099998474121094;10769700;0.0
2024-07-02 00:00:00-0300;45.7400016784668;13692300;0.0
2024-07-03 00:00:00-0300;46.09000015258789;6309600;0.0
2024-07-04 00:00:00-0300;46.400001525878906;6507900;0.0
2024-07-05 00:00:00-0300;46.54999923706055;5461300;0.0
2024-07-08 00:00:00-0300;45.349998474121094;5709000;0.0
2024-07-09 00:00:00-0300;45.40999984741211;3451900;0.0
2024-07-10 00:00:00-0300;45.470001220703125;6014800;0.0
2024-07-11 00:00:00-0300;45.36000061035156;4624700;0.0
2024-07-12 00:00:00-0300;45.59000015258789;4764800;0.0
2024-07-15 00:00:00-0300;46.52000045776367;6846900;0.0
2024-07-16 00:00:00-0300;45.45000076293945;4101800;0.0
2024-07-17 00:00:00-0300;46.16999816894531;4112300;0.0
2024-07-18 00:00:00-0300;45.470001220703125;5709300;0.0
2024-07-19 00:00:00-0300;45.290000915527344;4093200;0.0
2024-07-22 00:00:00-0300;44.689998626708984;3407900;0.0
2024-07-23 00:00:00-0300;43.79999923706055;6044300;0.0
2024-07-24 00:00:00-0300;46.0;17095600;0.0
2024-07-25 00:00:00-0300;45.81999969482422;6882800;0.0
2024-07-26 00:00:00-0300;47.5;10335400;0.0
2024-07-29 00:00:00-0300;47.18000030517578;9700800;0.0
2024-07-30 00:00:00-0300;47.040000915527344;5968400;0.0
2024-07-31 00:00:00-0300;48.04999923706055;6884800;0.0
2024-08-01 00:00:00-0300;47.9900016784668;10647800;0.0
2024-08-02 00:00:00-0300;46.0099983215332;11815700;0.0
2024-08-05 00:00:00-0300;44.66999816894531;12727300;0.0
2024-08-06 00:00:00-0300;43.25;14420700;0.0
2024-08-07 00:00:00-0300;45.06999969482422;10045600;0.0
2024-08-08 00:00:00-0300;46.36000061035156;7337800;0.0
2024-08-09 00:00:00-0300;47.83000183105469;14573600;0.0
2024-08-12 00:00:00-0300;48.599998474121094;8751600;0.0
2024-08-13 00:00:00-0300;49.130001068115234;9355000;0.0
2024-08-14 00:00:00-0300;49.599998474121094;8603200;0.0
2024-08-15 00:00:00-0300;48.91999816894531;8523000;0.0
2024-08-16 00:00:00-0300;49.20000076293945;12670700;0.0
2024-08-19 00:00:00-0300;47.88999938964844;11805700;0.0
2024-08-20 00:00:00-0300;47.83000183105469;6297100;0.0
2024-08-21 00:00:00-0300;46.849998474121094;6836900;0.0
2024-08-22 00:00:00-0300;46.86000061035156;6640000;0.0
2024-08-23 00:00:00-0300;47.04999923706055;5837700;0.0
2024-08-26 00:00:00-0300;47.25;7186100;0.0
2024-08-27 00:00:00-0300;47.7400016784668;6712800;0.0
2024-08-28 00:00:00-0300;47.36000061035156;7553500;0.0
2024-08-29 00:00:00-0300;46.72999954223633;5992100;0.0
2024-08-30 00:00:00-0300;46.84000015258789;9826700;0.0
2024-09-02 00:00:00-0300;46.709999084472656;3755700;0.0
2024-09-03 00:00:00-0300;44.29999923706055;17978600;0.0
2024-09-04 00:00:00-0300;43.720001220703125;12775500;0.0
2024-09-05 00:00:00-0300;43.52000045776367;12276200;0.0
2024-09-06 00:00:00-0300;42.459999084472656;8341200;0.0
2024-09-09 00:00:00-0300;41.959999084472656;8410400;0.0
2024-09-10 00:00:00-0300;42.20000076293945;15654500;0.0
2024-09-11 00:00:00-0300;42.529998779296875;11371800;0.0
2024-09-12 00:00:00-0300;42.279998779296875;7297000;0.0
2024-09-13 00:00:00-0300;43.310001373291016;7559000;0.0
2024-09-16 00:00:00-0300;42.7400016784668;5418200;0.0
2024-09-17 00:00:00-0300;43.36000061035156;4481000;0.0
2024-09-18 00:00:00-0300;43.189998626708984;5663400;0.0
2024-09-19 00:00:00-0300;44.0099983215332;18121400;0.0
2024-09-20 00:00:00-0300;44.20000076293945;9650200;0.0
2024-09-23 00:00:00-0300;44.58000183105469;7186500;0.0
2024-09-24 00:00:00-0300;46.540000915527344;16508700;0.0
2024-09-25 00:00:00-0300;44.810001373291016;11236200;0.0
2024-09-26 00:00:00-0300;42.63999938964844;19360800;0.0
2024-09-27 00:00:00-0300;43.58000183105469;17558100;0.0
2024-09-30 00:00:00-0300;43.33000183105469;7545400;0.0
2024-10-01 00:00:00-0300;44.2599983215332;14398500;0.0
2024-10-02 00:00:00-0300;44.119998931884766;12500100;0.0
2024-10-03 00:00:00-0300;44.61000061035156;17533400;0.0
2024-10-04 00:00:00-0300;44.810001373291016;6191500;0.0
2024-10-07 00:00:00-0300;45.529998779296875;8799000;0.0
2024-10-08 00:00:00-0300;44.11000061035156;10127500;0.0
2024-10-09 00:00:00-0300;43.70000076293945;7041100;0.0
