Date;Close;Volume;Dividends
2024-06-05 00:00:00-0300;18.24053382873535;7015600;0.0
2024-06-06 00:00:00-0300;18.360015869140625;7591900;0.0
2024-06-07 00:00:00-0300;18.250492095947266;7653700;0.0
2024-06-10 00:00:00-0300;18.310230255126953;8074200;0.0
2024-06-11 00:00:00-0300;18.917585372924805;8419700;0.0
2024-06-12 00:00:00-0300;18.69853973388672;7785500;0.0
2024-06-13 00:00:00-0300;18.51932144165039;4515700;0.0
2024-06-14 00:00:00-0300;18.5491886138916;3639200;0.0
2024-06-17 00:00:00-0300;18.111099243164062;5236900;0.0
2024-06-18 00:00:00-0300;19.106761932373047;11354100;0.0
2024-06-19 00:00:00-0300;19.93316078186035;14593200;0.0
2024-06-20 00:00:00-0300;20.22190284729004;8197700;0.0
2024-06-21 00:00:00-0300;20.460861206054688;11530100;0.0
2024-06-24 00:00:00-0300;20.64008140563965;8916800;0.0
2024-06-25 00:00:00-0300;20.70977783203125;8592100;0.0
2024-06-26 00:00:00-0300;21.00847625732422;7056600;0.0
2024-06-27 00:00:00-0300;21.954355239868164;9518400;0.0
2024-06-28 00:00:00-0300;22.571666717529297;10625400;0.0
2024-07-01 00:00:00-0300;22.920148849487305;6777400;0.0
2024-07-02 00:00:00-0300;23.50758934020996;7755400;0.0
2024-07-03 00:00:00-0300;22.65131950378418;7581800;0.0
2024-07-04 00:00:00-0300;22.800668716430664;4425200;0.0
2024-07-05 00:00:00-0300;22.730972290039062;4001900;0.0
2024-07-08 00:00:00-0300;22.681190490722656;4004400;0.0
2024-07-09 00:00:00-0300;22.05392074584961;4691500;0.0
2024-07-10 00:00:00-0300;21.834877014160156;7401400;0.0
2024-07-11 00:00:00-0300;21.86474609375;5206600;0.0
2024-07-12 00:00:00-0300;22.36257553100586;4560000;0.0
2024-07-15 00:00:00-0300;22.402402877807617;3137100;0.0
2024-07-16 00:00:00-0300;22.422317504882812;3558800;0.0
2024-07-17 00:00:00-0300;22.492013931274414;3136500;0.0
2024-07-18 00:00:00-0300;20.71973419189453;15005900;0.0
2024-07-19 00:00:00-0300;20.89895248413086;12505600;0.0
2024-07-22 00:00:00-0300;21.00847625732422;4937700;0.0
2024-07-23 00:00:00-0300;20.849170684814453;5004500;0.0
2024-07-24 00:00:00-0300;20.70977783203125;3462100;0.0
2024-07-25 00:00:00-0300;20.95869255065918;4566600;0.0
2024-07-26 00:00:00-0300;21.49635124206543;6959900;0.0
2024-07-29 00:00:00-0300;21.227521896362305;5052800;0.0
2024-07-30 00:00:00-0300;21.227521896362305;11674300;0.0
2024-07-31 00:00:00-0300;20.96864891052246;5254600;0.0
2024-08-01 00:00:00-0300;21.277305603027344;5492200;0.0
