Date;Close;Volume;Dividends
2024-06-05 00:00:00-0300;95.80000305175781;2243615;0.0
2024-06-06 00:00:00-0300;97.87999725341797;1791493;0.0
2024-06-07 00:00:00-0300;95.31999969482422;3307747;0.0
2024-06-10 00:00:00-0300;94.5999984741211;3078176;0.0
2024-06-11 00:00:00-0300;95.76000213623047;1375698;0.0
2024-06-12 00:00:00-0300;94.20999908447266;2731429;0.0
2024-06-13 00:00:00-0300;93.44999694824219;1916475;0.0
2024-06-14 00:00:00-0300;93.37000274658203;1598186;0.0
2024-06-17 00:00:00-0300;93.0;1777902;0.0
2024-06-18 00:00:00-0300;93.30000305175781;1937248;0.0
2024-06-19 00:00:00-0300;93.48999786376953;3356082;0.0
2024-06-20 00:00:00-0300;94.0;2831413;0.0
2024-06-21 00:00:00-0300;94.38999938964844;3838912;0.0
2024-06-24 00:00:00-0300;96.30000305175781;3716279;0.0
2024-06-25 00:00:00-0300;96.0;1999504;0.0
2024-06-26 00:00:00-0300;96.12000274658203;2016742;0.0
2024-06-27 00:00:00-0300;97.80000305175781;2630068;0.0
2024-06-28 00:00:00-0300;96.44999694824219;2209504;0.0
2024-07-01 00:00:00-0300;96.3499984741211;2369349;0.0
2024-07-02 00:00:00-0300;96.77999877929688;1629340;0.0
2024-07-03 00:00:00-0300;98.52999877929688;2716155;0.0
2024-07-04 00:00:00-0300;100.62999725341797;5617399;0.0
2024-07-05 00:00:00-0300;101.5;3436060;0.0
2024-07-08 00:00:00-0300;100.9000015258789;1613751;0.0
2024-07-09 00:00:00-0300;102.27999877929688;1369262;0.0
2024-07-10 00:00:00-0300;102.0;4388273;0.0
2024-07-11 00:00:00-0300;102.81999969482422;3943957;0.0
2024-07-12 00:00:00-0300;102.69999694824219;2476186;0.0
2024-07-15 00:00:00-0300;103.4000015258789;1212942;0.0
2024-07-16 00:00:00-0300;103.3499984741211;2292850;0.0
2024-07-17 00:00:00-0300;103.25;1134432;0.0
2024-07-18 00:00:00-0300;100.30000305175781;5033548;0.0
2024-07-19 00:00:00-0300;100.62999725341797;2518456;0.0
2024-07-22 00:00:00-0300;101.80000305175781;1815782;0.0
2024-07-23 00:00:00-0300;99.80000305175781;2608024;0.0
2024-07-24 00:00:00-0300;98.6500015258789;1967836;0.0
2024-07-25 00:00:00-0300;98.06999969482422;3133713;0.0
2024-07-26 00:00:00-0300;99.30000305175781;2191879;0.0
2024-07-29 00:00:00-0300;97.5;2221906;0.0
2024-07-30 00:00:00-0300;97.30000305175781;2939443;0.0
2024-07-31 00:00:00-0300;98.5;3450506;0.0
2024-08-01 00:00:00-0300;97.97000122070312;3474056;0.0
2024-08-02 00:00:00-0300;99.5;2523017;0.0
2024-08-05 00:00:00-0300;97.80000305175781;2567946;0.0
2024-08-06 00:00:00-0300;98.4000015258789;2188516;0.0
2024-08-07 00:00:00-0300;100.9000015258789;2861124;0.0
2024-08-08 00:00:00-0300;102.11000061035156;2155034;0.0
2024-08-09 00:00:00-0300;104.19999694824219;4180852;0.0
2024-08-12 00:00:00-0300;104.0;1869388;0.0
2024-08-13 00:00:00-0300;104.0;3727904;0.0
2024-08-14 00:00:00-0300;103.5;2551322;0.0
2024-08-15 00:00:00-0300;104.62000274658203;4111216;0.0
2024-08-16 00:00:00-0300;102.98999786376953;5180914;0.0
2024-08-19 00:00:00-0300;106.0;2303766;0.0
2024-08-20 00:00:00-0300;105.94000244140625;1757282;0.0
2024-08-21 00:00:00-0300;105.5999984741211;1706033;0.0
2024-08-22 00:00:00-0300;103.13999938964844;2550801;0.0
2024-08-23 00:00:00-0300;105.8499984741211;3017628;0.0
2024-08-26 00:00:00-0300;105.77999877929688;1944964;0.0
2024-08-27 00:00:00-0300;104.75;1390470;0.0
2024-08-28 00:00:00-0300;104.31999969482422;1838134;0.0
