Date;Close;Volume;Dividends
2024-06-05 00:00:00-0300;41.467281341552734;1084500;0.0
2024-06-06 00:00:00-0300;41.66609573364258;1562700;0.0
2024-06-07 00:00:00-0300;41.16432189941406;1112500;0.0
2024-06-10 00:00:00-0300;41.16432189941406;909100;0.0
2024-06-11 00:00:00-0300;41.268463134765625;1006200;0.0
2024-06-12 00:00:00-0300;41.15485763549805;2007700;0.0
2024-06-13 00:00:00-0300;41.28739547729492;1265300;0.0
2024-06-14 00:00:00-0300;41.808109283447266;1451800;0.0
2024-06-17 00:00:00-0300;41.505149841308594;734600;0.0
2024-06-18 00:00:00-0300;41.524085998535156;919400;0.0
2024-06-19 00:00:00-0300;41.6566276550293;878800;0.0
2024-06-20 00:00:00-0300;41.61875915527344;1317600;0.0
2024-06-21 00:00:00-0300;41.77023696899414;2516600;0.0
2024-06-24 00:00:00-0300;42.101600646972656;1170100;0.0
2024-06-25 00:00:00-0300;41.77970504760742;925100;0.0
2024-06-26 00:00:00-0300;41.94064712524414;1025800;0.0
2024-06-27 00:00:00-0300;42.03532791137695;1915500;0.0
2024-06-28 00:00:00-0300;41.93118667602539;966800;0.0
2024-07-01 00:00:00-0300;42.082664489746094;801900;0.0
2024-07-02 00:00:00-0300;41.97852325439453;1027200;0.0
2024-07-03 00:00:00-0300;42.71697998046875;835600;0.0
2024-07-04 00:00:00-0300;42.95366668701172;528300;0.0
2024-07-05 00:00:00-0300;42.840057373046875;789400;0.0
2024-07-08 00:00:00-0300;43.18088150024414;637200;0.0
2024-07-09 00:00:00-0300;43.33236312866211;764200;0.0
2024-07-10 00:00:00-0300;43.341827392578125;775700;0.0
2024-07-11 00:00:00-0300;43.51224136352539;881900;0.0
2024-07-12 00:00:00-0300;44.12762451171875;832400;0.0
2024-07-15 00:00:00-0300;43.8814697265625;1792800;0.0
2024-07-16 00:00:00-0300;43.97614669799805;843400;0.0
2024-07-17 00:00:00-0300;44.051883697509766;881600;0.0
2024-07-18 00:00:00-0300;43.61638641357422;1199700;0.0
2024-07-19 00:00:00-0300;43.17141342163086;1347200;0.0
2024-07-22 00:00:00-0300;43.45543670654297;1124400;0.0
2024-07-23 00:00:00-0300;43.086204528808594;857900;0.0
2024-07-24 00:00:00-0300;41.97852325439453;1270400;0.0
2024-07-25 00:00:00-0300;41.81757354736328;1088600;0.0
2024-07-26 00:00:00-0300;42.17733383178711;748800;0.0
2024-07-29 00:00:00-0300;42.35721969604492;430300;0.0
2024-07-30 00:00:00-0300;41.90277862548828;623900;0.0
2024-07-31 00:00:00-0300;41.8743782043457;867400;0.0
2024-08-01 00:00:00-0300;42.07319259643555;1135100;0.0
2024-08-02 00:00:00-0300;41.760772705078125;865600;0.0
2024-08-05 00:00:00-0300;41.54301834106445;1021900;0.0
2024-08-06 00:00:00-0300;41.75130081176758;1516600;0.0
2024-08-07 00:00:00-0300;41.77023696899414;508400;0.0
2024-08-08 00:00:00-0300;42.508697509765625;961000;0.0
2024-08-09 00:00:00-0300;43.24715805053711;859000;0.0
2024-08-12 00:00:00-0300;43.31342697143555;878800;0.0
2024-08-13 00:00:00-0300;43.35129165649414;942700;0.0
2024-08-14 00:00:00-0300;43.85306930541992;1355600;0.0
2024-08-15 00:00:00-0300;43.44597244262695;805600;0.0
2024-08-16 00:00:00-0300;43.7299919128418;1192000;0.0
2024-08-19 00:00:00-0300;44.17496109008789;896900;0.0
2024-08-20 00:00:00-0300;44.051883697509766;884000;0.0
2024-08-21 00:00:00-0300;44.56312942504883;1189000;0.0
2024-08-22 00:00:00-0300;44.643898010253906;984600;1.143246
2024-08-23 00:00:00-0300;44.44013595581055;1119100;0.0
2024-08-26 00:00:00-0300;43.77062225341797;1188800;0.0
2024-08-27 00:00:00-0300;43.39220428466797;866200;0.0
2024-08-28 00:00:00-0300;43.091407775878906;1009200;0.0
